id,text,elite
316124,"Wir stehen als Parlament und Nation in der Schuld dieser Frauen und Männer, meine lieben Kolleginnen und Kollegen.",0
316201,"Sie haben diesen Krieg zwar von SPD und Grünen geerbt, aber viel zu wenig getan, um ihn zu beenden.",0
316254,"Es unterstreicht, in welch außenpolitisches Desaster Sie als Bundesregierung in den letzten Wochen nicht nur die deutsche Bundeswehr, sondern die Menschen in Afghanistan, die sich auf unsere Hilfe verlassen haben, geführt haben.",1
316744,"Wir hätten schon längst darüber sprechen können, hätten sich die übrigen Fraktionen in diesem Haus gleich der Forderung unserer AfD-Fraktion angeschlossen, eine Sondersitzung zu beantragen, statt wieder einmal kleinkarierte, parteitaktische Ausgrenzungsspielchen über die Verantwortung für das Wohl der Bürger zu setzen.",1
316953,Erstmals seit der Geschichte der Wetteraufzeichnung hat es auf dem höchsten Punkt des Grönländischen Eisschildes geregnet.,0
317034,"Diese Bilder werden uns nicht so schnell aus dem Kopf gehen, die Bilder von der Flut aus Nordrhein-Westfalen, Rheinland-Pfalz und anderen Ländern, Bilder von Naturgewalten, die blanke Zerstörung und unendliches Leid für die Betroffenen hinterließen, Bilder, die nur erahnen lassen, dass hier viel Zeit und Geld gebraucht werden wird, um zumindest die materiellen Schäden wieder instand zu setzen.",0
317035,Noch größer als die Flutwelle war die Welle an Solidarität und Hilfsbereitschaft aus der Bevölkerung und von Rettungs- und Hilfsdiensten aus dem ganzen Land.,0
317505,"Auf der einen Seite lassen Sie so eine wichtige Regelung schleifen, auf der anderen Seite hat jemand aus einem Virusvariantengebiet faktisch überhaupt keine Chance mehr, nach Deutschland einzureisen, egal ob da seine Familie lebt oder nicht und egal ob er getestet, geimpft und bereit ist, sich in Quarantäne zu begeben.",0
317819,"Sie sagen, Sie hören auf die Wissenschaft, wenn Sie jetzt schon wieder spekulieren, welche neuen Grundrechtsentzüge Sie nach der Wahl wieder umsetzen könnten, und meinen damit stets nur jene Wissenschaftler, die Ihnen nach dem Mund reden.",1
317970,"Am Ende Ihrer Kanzlerschaft ist unser Land nicht in einer Verfassung, die unseren Ansprüchen genügen sollte.",0
318106,"Das Gros der Menschen will eben nicht Transfers, sondern faire Chancen auf einen Job.",0
318156,Sie bitten wieder die Normalbürger zur Kasse und schonen die fetten Konten.,1
318203,"Das empfehlen die Immobilienlobby und Leute aus Ihrer Fraktion, Frau Merkel. – Ist sie verschwunden?",0
318239,"Sie exportieren den Tod, und die Konzerne verdienen blutige Profite mit diesem Geld.",1
318277,"Sie können angesichts der Ängste dieser Kinder doch nicht einfach sagen: Versteht doch bitte, unsere Angst über eine Benzinpreisdebatte ist noch viel größer. – Nein, wir sind die Erwachsenen.",0
318429,"Wir erleben gerade, wie sogenannte Aktivisten Autobahnen blockieren, sich von Autobahnbrücken abseilen und sich und Verkehrsteilnehmer in Gefahr bringen.",0
318832,"Wir kümmern uns um die Bürgerinnen und Bürger und treffen für sie die notwendigen Entscheidungen, so wie heute hier im Bundestag, liebe Kolleginnen und Kollegen.",0
319269,"Da verbieten sich massiver Druck, wie ihn Russland derzeit ausübt, und eine Erpressung mithilfe von Gaspreisen und Handelskriegen, um die Länder in einen eurasischen Block zu zwingen und sie vom Zugang zur EU fernzuhalten.",0
319693,"Janukowitsch muss zeigen, wofür er steht: für Rechtsstaatlichkeit und damit für eine Hinwendung nach Europa - das will die Mehrheit der Ukrainerinnen und Ukrainer - oder für eine reaktionäre Politik der Unfreiheit, was bedeuten würde, dass er sich endgültig in die Abhängigkeit von Putin begibt.",0
320021,"Dafür ist es notwendig, dass die Bürger stärker beteiligt werden.",0
320539,Zuletzt haben Sie den Bock zum Gärtner gemacht und Geheimdienstler mit Geheimdienstlern Geheimes geheim besprechen lassen.,0
321270,"Schon allein deshalb tut sich die Regierung unheimlich schwer, ihre Bevölkerung zu erreichen, ganz zu schweigen davon, für die Sicherheit der Bevölkerung zu sorgen.",1
321809,"Ich glaube, alle, die gesehen haben, dass die Preise im Emissionshandel durch das Backloading eben nicht nach oben gegangen sind, dass wir immer noch bei 5 Euro pro Tonne CO2 kreisen, obwohl wir eigentlich Preise von 25 bis 30 Euro pro Tonne bräuchten, haben verstanden, dass wir dringend etwas tun müssen.",0
321832,"Verpufft ist auch Steinbrücks noch im August angekündigte staatliche Strompreisaufsicht, mit deren Hilfe Energiearmut und Stromsperren verhindert und die Willkür der Stromversorger bei der Preisbildung beendet werden sollten.",0
322091,"Ein Drittel der Grundwassermessstellen in den viehdichten nordrheinwestfälischen und niedersächsischen Kreisen weisen Grenzwertüberschreitungen bei Nitrat von mehr als 50 Milligramm pro Liter auf, Tendenz stark ansteigend.",0
322324,Durch das Gesetz soll in Deutschland das sogenannte Pension Asset Pooling ermöglicht werden.,0
323144,"Wie wollen Sie es zum Beispiel den Beschäftigten des Wach- und Sicherheitsgewerbes, die nach einem repräsentativen Tarifvertrag 7,50 Euro verdienen, den Wäschereibeschäftigten, den Floristinnen, den Gärtnerinnen und den Tank170 warten erklären, dass sie noch zwei weitere Jahre für Dumpinglöhne arbeiten müssen?",0
323152,"Wenn die Beschäftigten, die unter einen Tarifvertrag fallen, erleben, dass sie weniger verdienen als die, die in den sogenannten weißen Flecken arbeiten, dann macht es das nicht attraktiver, sich in diesem Bereich zu engagieren.",0
323159,"Wenn Sie den Mindestlohn so einfrieren, dann schicken Sie damit 2018 alle wieder in die Jobcenter.",0
323173,"Ich gestehe, ich war sehr gespannt darauf, wie sich die Linke, diese Erben der geistigen Tradition eines Karl Marx, nun als stärkste Oppositionskraft im Deutschen Bundestag aufstellen würde.",0
323238,"Wir sorgen dafür, dass Menschen, die hart arbeiten, von der Arbeit leben können.",0
323567,"Dann können wir alles dafür tun, dass die Steuerzahler nicht mehr an den Hilfsmaßnahmen beteiligt werden.",0
323571,"Es ist wirklich schon dreist, so unverfroren wieder die alte Melodie zu singen, dass Gewinne privatisiert und Verluste sozialisiert werden.",0
323684,"Die Jugend, die die deutsche Teilung und die Teilung Europas nicht erlebt hat und die weder Krieg noch Stau an der Zollstation auf dem Brenner erlebt hat, für Europa zu begeistern, ist ein wichtiges Anliegen des Programms.",0
323722,"Die Linke fordert hier mehr Demokratie auf europäischer Ebene, damit solche Initiativen, in denen sich Bürgerinnen und Bürger für europäische Themen engagieren, auch wirklich eine Chance haben.",0
323754,"Das heißt, das europäische Miteinander wird - zumindest zum 1. Januar des geschichtsträchtigen Jahres 2014, in dem sich der Ausbruch des Zweiten Weltkrieges 1939 sowie die Osterweiterung 2004 jährt - erst einmal ausgesetzt, weil diese Regierung und auch dieses Parlament aufgrund der langen Koalitionsverhandlungen nicht rechtzeitig aus dem Knick gekommen sind und weil sich die alte Regierung nicht getraut hat, einfach einmal bis zum Ende der Legislatur vorzudenken.",1
323899,Die Beschäftigten lassen sich trotz aller Widrigkeiten nicht unterkriegen.,0
324116,"Wir haben ferner gelernt, dass der Steuerzahler bei Bankenschieflagen, bei Problemen am Kapitalmarkt viel zu früh eingreifen musste, dass Aktionäre, dass Gläubiger viel zu lange verschont worden sind.",0
324430,"Politik, die Banker und Oligarchen mit Samthandschuhen anfasst, aber die kleinen Leute dazu zwingen will, für die Zockerverluste der oberen Zehntausend zu bezahlen.",1
324441,"Sie wissen, dass die Leute es leid sind, für die abstrusen Geschäfte windiger Banker zu bezahlen.",0
324476,Ich stelle deshalb für meine Fraktion fest: Diese Bankenunion ist eine Lebensversicherung für Schrottbanken und eine schwere Hypothek für die Steuerzahlerinnen und Steuerzahler.,1
324482,Auch Ihren Kotau vor den Interessen der Banker und Millionäre in der Europapolitik werden sie Ihnen nicht danken.,0
324487,"Um diese Politik gegen die Mehrheit der Menschen abzusichern, sollen die Parlamente möglichst entmachtet werden.",0
324628,"Aber es geht vor allen Dingen um Werte und Freiheitsrechte: für die Jugendlichen, die sich nach wie vor vergessen fühlen, weil Kleinstprogramme nicht helfen, für die Flüchtlinge an den Außengrenzen - übrigens auch für diejenigen, die innerhalb Europas auf der Flucht sind wie die Sinti und Roma, die aus fürchterlichen Bedingungen aufgrund von Diskriminierung hierherkommen - und für die Menschen auf dem Maidan, die unsere Werte verteidigen, auch gegen einen russischen Diktator.",0
324764,"Es ist eben einfacher, einen Popanz von den bösen Kapitalisten aufzubauen, als hier konkret zu sagen, was Sie tun wollen, damit die Situation der Flüchtlinge besser wird.",0
324766,Der entlarvt Sie nämlich.,0
324921,"Ich bin seit acht Jahren Vorsitzende der Deutsch-Ukrainischen Parlamentariergruppe, und ich möchte die Gelegenheit heute explizit nutzen, im Namen dieser Parlamentariergruppe den mutigen Menschen in Kiew, die dafür demonstrieren, dass sie Europäer sein dürfen, und die zu Europa gehören wollen, unseren Respekt und unsere Unterstützung auszusprechen.",0
324937,"Aber die Menschen gehen auch für Rechtsstandards, eine Trennung von Politik und Justiz, eine Beendigung der Einflussnahme der Politik auf eigentlich unabhängige Gerichte und Justizprozesse auf die Straße.",0
325304,"Aber Sie als Bundesregierung, die hier im Hause eine Mehrheit von 80 Prozent haben, sollten Politik für die Mehrheit der Menschen machen und nicht für die Minderheit der Aktionäre.",1
325523,Das geht so nicht.,0
325838,Sie wollen doch nur Ihre Wahlversprechen finanzieren.,0
325894,"Die Regierung, sehr geehrte Damen und Herren, ist gerade einmal zwei Tage im Amt, und schon greift sie den Beitragszahlern schamlos in die Tasche.",1
326002,Auch das ist nicht richtig.,0
326321,"Würden Sie zur Kenntnis nehmen, dass Sie im Parlamentarischen Rat schlichtweg die Abstimmung über die Definition des Art.",0
326626,"Gesellschaftsordnungen, die akzeptieren, dass jeden Tag 57 000 Menschen in der Welt verhungern, die sich abschotten, die das Mittelmeer zum großen Friedhof gemacht haben, haben die Moral verloren, mit der sich ein solcher Anspruch legitimieren lässt.",0
326669,"Schließlich wissen gerade wir Deutschen zu schätzen, was jahrzehntelange Solidarität bedeutet.",0
326893,Das Schlimme bei Ihnen von den Linken - im Gegensatz zu anderen Parteien - ist: Wir können mit Ihnen darüber gar nicht richtig reden.,0
327134,Dahinter steckt die sogenannte ZubrotThese.,0
327169,"Wir sprechen darüber, dass wir Altersarmut bekämpfen, dass wir den fleißigen Menschen, die unseren Wohlstand erarbeitet haben, ermöglichen, im Alter würdig zu leben.",0
327339,"Dann fiel die Bundesregierung besonders als PRAgentur für die US-Regierung auf, und dann gab es jetzt wird es ganz toll - einen Anruf bei Präsident Obama durch die Kanzlerin, die darum bat - so konnte man der internationalen Presse entnehmen -, man möge das Handy doch nicht mehr abhören.",0
327693,"Unsere Bürger können sich in der Regel sicher fühlen - ob sie ins Ausland reisen, in ein Flugzeug steigen, mit dem Zug fahren.",0
328389,"Unsere Aufgabe besteht nicht darin, uns nur selbst zu gefallen, sondern vor allen Dingen darin, die Arbeit für die Menschen zu machen, die uns hierher geschickt haben.",0
328672,Die Soldatinnen und Soldaten wollen Verantwortung übernehmen.,0
328832,"Wir wollen nicht, dass eine Entscheidung für die Politik immer eine Entscheidung zum lebenslangen Berufspolitiker ist.",0
329042,"Er zeugt von einem - davon bin ich überzeugt - maroden Politikstil, von dem die Bürgerinnen und Bürger hierzulande zunehmend frustriert sind.",0
329160,Aber wie kommt so etwas?,0
329384,"Welches Heu wollen Sie eigentlich zu Gold spinnen, um das am Ende bezahlen zu können, ohne die Steuerzahlerinnen und Steuerzahler bzw. die Beitragszahlerinnen und Beitragszahler zu belasten?",0
329397,"Verlierer sind die Ostdeutschen, die sich von ABM zu Minijob gehangelt haben, die Befristungen ertragen mussten, die wirklich fleißig waren - fleißig übrigens auch bei der Jobsuche -, die alles Mögliche gemacht haben, um über die Runden zu kommen.",0
329539,"Aber wehe, wenn diejenigen, die lange und hart gearbeitet haben, zwischendurch einige Jahre auf ALG-II-Leistungen angewiesen waren!",0
329618,"300 Beschäftigte stehen vor dem Nichts, wissen nicht, wie sie morgen ihre Familien über Wasser halten sollen, und nicht wenige davon haben ihr Leben lang in diesem Betrieb gearbeitet, 35, 40 oder sogar 45 Jahre.",0
329720,"Lassen Sie uns daher gemeinsam in die Zukunft gehen, zum Wohle der Menschen in diesem Land.",0
330053,Das ist absolut unverschämt.,0
330249,"Sie reden über die kleinen Leute, wir machen Politik für die kleinen Leute.",0
330425,"Ist Ihnen bekannt, dass Deutschland mit 53 verschiedenen Ländern dieser Erde bereits sogenannte Doppelstaatsbürgerschaftsabkommen geschlossen hat?",0
330969,Dazu gehören endlich auch wieder anständige Löhne und Gehälter in Deutschland.,0
331091,Sie hat die sogenannte Jugendgarantie auf den Weg gebracht.,0
331340,"Es muss den Euro nicht nur retten, sondern hat mit dieser Währung auch viele Vorteile für die Menschen und die Unternehmen geschaffen, die grenzenlos reisen, handeln oder schlicht die Preise vergleichen wollen.",0
331362,"Ich denke, es ist unerlässlich, dass Maßnahmen für mehr Wachstum und Beschäftigung und zur Bekämpfung der Jugendarbeitslosigkeit gleichberechtigt neben Maßnahmen zur Haushaltskonsolidierung stehen, dass die aus der Sparpolitik resultierenden Belastungen gleichmäßig verteilt werden und nicht einseitig von den sogenannten kleinen Leuten getragen werden müssen.",0
331378,"Wir in Bayern sind stolz darauf, dass sich diese Menschen in so großer Zahl im Freistaat niederlassen und sich, wenn alle Umfragen stimmen, bei uns ziemlich wohlfühlen, nicht so wohl wie in Dortmund oder Essen, aber immerhin, wir arbeiten daran.",0
331480,"Die Linke hat großen Respekt vor dem Mut der Flüchtlinge, nicht nur der Flüchtlinge in Hamburg, sondern auch der Flüchtlinge, die hier in Berlin am Oranienplatz oder in anderen Städten Aktionen für ihre Rechte durchführen und sich diesem Ausgrenzungsregime nicht beugen wollen.",0
331846,Nicht alle Asylbewerber suchen ein bequemes Leben in unserem Land.,0
332693,"Zwei Banker werden ohne Volkswahlen einfach zu Ministerpräsidenten gemacht, so in Griechenland und in Italien.",1
332817,"Die Verkäuferin im Bäckerladen, die Lidl-Kassiererin und der Bäckermeister - also auch die Unternehmen bezahlen die sogenannte Mütterrente, und wir Bundestagsabgeordnete beteiligen uns nicht mit einem halben Euro daran, weil wir ja keine Beiträge in die gesetzliche Rentenversicherung einzahlen.",0
332818,"Es ist aus Steuern zu bezahlen, damit es die gesamte Gesellschaft bezahlt und nicht, wie Sie es gegenwärtig planen, die Beitragszahlerinnen und -zahler und die Unternehmen alleine.",0
332837,"Es geht doch nicht, dass die Mieterin das alles bezahlt, aber die großen Industrieunternehmen nichts bezahlen müssen.",0
